wave_number,items,patial,max_patial,date_start,date_endzone,mhe,wave_type
3808,1,4625,3000,21/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3809,2,2040,3000,21/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3810,24,2280,3000,19/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3811,1,3250,3000,21/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3812,1,3125,3000,21/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3813,13,520,4400,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3814,24,960,4400,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3815,15,600,4400,27/11/2019,27/11/2019,NZONE04,PalletJack,NationalCase
3816,33,1320,4400,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3817,55,2200,4400,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3818,21,840,4400,27/11/2019,27/11/2019,NZONE04,PalletJack,NationalCase
3819,82,3280,4400,27/11/2019,27/11/2019,NZONE04,PalletJack,NationalCase
3820,68,2720,4400,27/11/2019,27/11/2019,NZONE04,PalletJack,NationalCase
3821,81,3240,4400,27/11/2019,27/11/2019,NZONE04,PalletJack,NationalCase
3822,110,4400,4400,21/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3823,35,1370,4400,27/11/2019,27/11/2019,NZONE04,PalletJack,NationalCase
3824,83,3125,4400,27/11/2019,27/11/2019,NZONE04,PalletJack,NationalCase
3825,70,2750,4400,27/11/2019,27/11/2019,NZONE04,PalletJack,NationalCase
3826,68,2690,4400,27/11/2019,27/11/2019,NZONE04,PalletJack,NationalCase
3827,68,2720,4400,27/11/2019,27/11/2019,NZONE04,PalletJack,NationalCase
3828,7,5760,5760,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3829,110,4400,4400,26/11/2019,26/11/2019,NZONE04,PalletJack,NationalCase
3830,27,3000,3000,19/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3831,7,2965,3000,21/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3832,4,70,3000,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
3833,5,140,3000,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
3834,8,660,3000,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
3835,2,275,3000,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
3836,2,300,3000,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
3837,1,240,3000,08/11/2019,08/11/2019,NZONE04,PalletJack,NationalCase
3838,17,680,4400,28/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3839,1,40,4400,28/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3840,10,400,4400,28/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3841,51,2040,4400,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3842,4,540,3000,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3843,3,2965,3000,29/11/2019,29/11/2019,NZONE04,PalletJack,NationalCase
3844,15,2400,3000,19/11/2019,22/11/2019,NZONE04,PalletJack,NationalCase
3845,5,2540,3000,29/11/2019,29/11/2019,NZONE04,PalletJack,NationalCase
3846,24,2600,3000,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3847,8,1600,3000,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3848,7,5280,5760,18/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3849,8,5280,5760,18/11/2019,27/11/2019,NZONE04,PalletJack,NationalCase
3850,5,2400,5760,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3851,6,4800,5760,19/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3852,4,1920,5760,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3853,1,960,5760,18/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3854,7,4320,5760,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3855,4,3840,5760,18/11/2019,27/11/2019,NZONE04,PalletJack,NationalCase
3856,7,5280,5760,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3857,10,400,4400,28/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3858,23,920,4400,28/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3859,19,760,4400,28/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3860,39,1560,4400,28/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3861,40,1600,4400,21/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3862,12,480,4400,28/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3863,17,680,4400,28/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3864,11,440,4400,28/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3865,103,4120,4400,28/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3866,92,3680,4400,28/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3867,91,3640,4400,28/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3868,30,1200,4400,28/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3869,13,2910,3000,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3870,1,4080,3000,20/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3871,1,3600,3000,20/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3872,1,2640,3000,20/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3873,1,2640,3000,20/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3874,13,2920,3000,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3875,14,2960,3000,20/11/2019,27/11/2019,NZONE04,PalletJack,NationalCase
3876,12,2990,3000,29/11/2019,29/11/2019,NZONE04,PalletJack,NationalCase
3877,12,2960,3000,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3878,8,5760,5760,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3879,12,5760,5760,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3880,7,5520,5760,29/11/2019,29/11/2019,NZONE04,PalletJack,NationalCase
3881,7,5400,5760,29/11/2019,29/11/2019,NZONE04,PalletJack,NationalCase
3882,9,5760,5760,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3883,12,5760,5760,29/11/2019,29/11/2019,NZONE04,PalletJack,NationalCase
3884,31,2880,3000,21/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3885,36,2900,3000,28/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3886,11,5760,5760,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3887,9,5760,5760,18/11/2019,27/11/2019,NZONE04,PalletJack,NationalCase
3888,12,5760,5760,20/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3889,11,5760,5760,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3890,12,5760,5760,20/11/2019,27/11/2019,NZONE04,PalletJack,NationalCase
3891,12,5760,5760,20/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3892,12,5760,5760,20/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3893,12,5760,5760,20/11/2019,27/11/2019,NZONE04,PalletJack,NationalCase
3894,11,5760,5760,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3895,12,5760,5760,20/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3896,11,5760,5760,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3897,12,5760,5760,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3898,12,5760,5760,20/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3899,12,5760,5760,20/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3900,12,5760,5760,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3901,10,5760,5760,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3902,12,5760,5760,20/11/2019,26/11/2019,NZONE04,PalletJack,NationalCase
3903,12,5760,5760,20/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3904,12,5760,5760,20/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3905,9,5760,5760,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3906,12,5760,5760,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3907,12,5760,5760,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3908,110,4400,4400,21/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3909,119,4385,4400,28/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3910,111,4395,4400,29/11/2019,29/11/2019,NZONE04,PalletJack,NationalCase
3911,30,2960,3000,21/11/2019,26/11/2019,NZONE04,PalletJack,NationalCase
3912,32,2960,3000,21/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3913,30,2960,3000,21/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3914,11,2920,3000,21/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3915,21,3000,3000,21/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3916,20,2965,3000,21/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3917,42,2960,3000,21/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3918,39,2965,3000,21/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3919,27,2935,3000,21/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3920,28,2895,3000,21/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3921,31,2990,3000,21/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3922,32,2990,3000,21/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3923,9,2560,3000,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3924,10,2960,3000,25/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3925,12,2880,3000,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3926,1,2560,3000,25/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3927,7,2880,3000,25/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3928,33,3000,3000,25/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3929,17,1680,3000,20/11/2019,27/11/2019,NZONE04,PalletJack,NationalCase
3930,7,2480,3000,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3931,13,1600,3000,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3932,1,2800,3000,25/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3933,25,2960,3000,25/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3934,12,1080,3000,20/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3935,1,2240,3000,25/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3936,1,1560,3000,25/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3937,6,2960,3000,25/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3938,23,2960,3000,25/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3939,37,2960,3000,25/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3940,27,2960,3000,25/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3941,24,2935,3000,21/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3942,46,2980,3000,25/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3943,27,2970,3000,21/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3944,25,2920,3000,25/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3945,110,4400,4400,25/11/2019,26/11/2019,NZONE04,PalletJack,NationalCase
3946,3,3000,3000,25/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3947,110,4400,4400,25/11/2019,29/11/2019,NZONE04,PalletJack,NationalCase
3948,112,4400,4400,29/11/2019,29/11/2019,NZONE04,PalletJack,NationalCase
3949,110,4400,4400,29/11/2019,29/11/2019,NZONE04,PalletJack,NationalCase
3950,112,4370,4400,25/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3951,123,4400,4400,29/11/2019,29/11/2019,NZONE04,PalletJack,NationalCase
3952,113,4380,4400,29/11/2019,29/11/2019,NZONE04,PalletJack,NationalCase
3953,110,4365,4400,25/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3954,111,4395,4400,29/11/2019,29/11/2019,NZONE04,PalletJack,NationalCase
3955,113,4375,4400,29/11/2019,29/11/2019,NZONE04,PalletJack,NationalCase
3956,110,4370,4400,28/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3957,24,2960,3000,25/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3958,32,2960,3000,25/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3959,4,560,3000,13/11/2019,13/11/2019,NZONE04,PalletJack,NationalCase
3960,15,1325,3000,25/11/2019,29/11/2019,NZONE04,PalletJack,NationalCase
3961,1,3150,3000,25/11/2019,04/12/2019,NZONE04,PalletJack,NationalCase
3962,31,2985,3000,25/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3963,29,2930,3000,25/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3964,19,1700,3000,25/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3965,29,2900,3000,27/11/2019,27/11/2019,NZONE04,PalletJack,NationalCase
3966,12,5760,5760,20/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3967,29,740,4400,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3968,9,325,4400,26/11/2019,26/11/2019,NZONE04,PalletJack,NationalCase
3969,3,210,2400,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3970,110,4400,4400,29/11/2019,29/11/2019,NZONE04,PalletJack,NationalCase
3971,117,4380,4400,28/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
3972,29,3000,3000,26/11/2019,29/11/2019,NZONE04,PalletJack,NationalCase
3973,30,2930,3000,26/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3974,35,2960,3000,26/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3975,53,2990,3000,27/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3976,13,2965,3000,27/11/2019,04/12/2019,NZONE04,PalletJack,NationalCase
3977,4,230,2400,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3978,2,2760,3000,26/11/2019,04/12/2019,NZONE04,PalletJack,NationalCase
3979,2,160,3000,25/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3980,1,2960,3000,26/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
3981,1,2280,3000,26/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
3982,1,1840,3000,26/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
3983,6,2680,3000,26/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
3984,1,2120,3000,26/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
3985,1,2120,3000,26/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
3986,1,2080,3000,26/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
3987,8,890,3000,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3988,18,2620,3000,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3989,11,2770,3000,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3990,2,360,2400,06/11/2019,13/11/2019,NZONE04,PalletJack,NationalCase
3991,7,3360,5760,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3992,3,1920,5760,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3993,8,3840,5760,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3994,2,80,4400,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3995,6,240,4400,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3996,6,205,4400,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3997,11,390,4400,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3998,12,345,4400,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
3999,10,370,4400,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
4000,4,160,4400,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
4001,8,555,3000,21/11/2019,21/11/2019,NZONE04,PalletJack,NationalCase
4002,2,200,3000,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
4003,5,440,3000,22/11/2019,22/11/2019,NZONE04,PalletJack,NationalCase
4004,1,20,3000,21/11/2019,21/11/2019,NZONE04,PalletJack,NationalCase
4005,7,260,3000,21/11/2019,21/11/2019,NZONE04,PalletJack,NationalCase
4006,2,240,3000,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
4007,3,240,3000,22/11/2019,22/11/2019,NZONE04,PalletJack,NationalCase
4008,110,4400,4400,27/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
4009,110,4400,4400,29/11/2019,29/11/2019,NZONE04,PalletJack,NationalCase
4010,110,4400,4400,28/11/2019,28/11/2019,NZONE04,PalletJack,NationalCase
4011,110,4400,4400,27/11/2019,04/12/2019,NZONE04,PalletJack,NationalCase
4012,110,4400,4400,29/11/2019,29/11/2019,NZONE04,PalletJack,NationalCase
4013,116,4385,4400,27/11/2019,04/12/2019,NZONE04,PalletJack,NationalCase
4014,132,4370,4400,29/11/2019,29/11/2019,NZONE04,PalletJack,NationalCase
4015,113,4395,4400,27/11/2019,04/12/2019,NZONE04,PalletJack,NationalCase
4016,110,4370,4400,27/11/2019,04/12/2019,NZONE04,PalletJack,NationalCase
4017,111,4395,4400,27/11/2019,04/12/2019,NZONE04,PalletJack,NationalCase
4018,35,2960,3000,27/11/2019,04/12/2019,NZONE04,PalletJack,NationalCase
4019,30,3000,3000,27/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
4020,36,2960,3000,27/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
4021,33,2960,3000,26/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
4022,36,2980,3000,27/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
4023,38,2950,3000,27/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
4024,38,3000,3000,27/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
4025,1,480,5760,14/11/2019,26/11/2019,NZONE04,PalletJack,NationalCase
4026,83,3275,4400,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
4027,13,520,4400,26/11/2019,26/11/2019,NZONE04,PalletJack,NationalCase
4028,40,1565,4400,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
4029,48,1920,4400,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
4030,43,1705,4400,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
4031,51,2040,4400,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
4032,4,160,4400,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
4033,10,1520,3000,21/11/2019,21/11/2019,NZONE04,PalletJack,NationalCase
4034,5,2760,3000,28/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
4035,5,2760,3000,28/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
4036,2,2840,3000,25/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
4037,3,3000,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4038,2,1960,3000,26/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4039,2,2600,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4040,4,2880,3000,26/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4041,6,2800,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4042,25,2560,3000,28/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
4043,4,2920,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4044,25,2890,3000,29/11/2019,29/11/2019,NZONE04,PalletJack,NationalCase
4045,5,2920,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4046,19,1930,3000,25/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
4047,3,2760,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4048,4,2840,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4049,7,2960,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4050,28,2320,3000,20/11/2019,27/11/2019,NZONE04,PalletJack,NationalCase
4051,3,2840,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4052,10,3000,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4053,20,2960,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4054,21,1760,3000,20/11/2019,27/11/2019,NZONE04,PalletJack,NationalCase
4055,2,2920,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4056,4,2520,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4057,8,2940,3000,29/11/2019,29/11/2019,NZONE04,PalletJack,NationalCase
4058,6,2760,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4059,10,2880,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4060,8,2920,3000,28/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
4061,10,2920,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4062,3,2840,3000,26/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4063,4,2840,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4064,8,2800,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4065,15,3000,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4066,25,3000,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4067,5,1885,3000,29/11/2019,29/11/2019,NZONE04,PalletJack,NationalCase
4068,5,2840,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4069,18,3000,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4070,2,415,2400,20/11/2019,20/11/2019,NZONE04,PalletJack,NationalCase
4071,2,160,2400,28/10/2019,28/10/2019,NZONE04,PalletJack,NationalCase
4072,2,280,2400,19/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
4073,1,80,2400,22/11/2019,22/11/2019,NZONE04,PalletJack,NationalCase
4074,7,4800,5760,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
4075,6,2880,5760,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
4076,11,5760,5760,26/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
4077,8,4320,5760,25/11/2019,27/11/2019,NZONE04,PalletJack,NationalCase
4078,11,5760,5760,29/11/2019,29/11/2019,NZONE04,PalletJack,NationalCase
4079,9,5760,5760,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
4080,2,80,4400,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
4081,3,3000,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4082,6,2360,3000,28/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
4083,1,5360,3000,27/11/2019,09/12/2019,NZONE04,PalletJack,NationalCase
4084,4,1880,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4085,4,1720,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4086,1,240,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4087,1,3400,3000,27/11/2019,09/12/2019,NZONE04,PalletJack,NationalCase
4088,3,1400,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4089,1,2440,3000,27/11/2019,09/12/2019,NZONE04,PalletJack,NationalCase
4090,2,480,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4091,14,2800,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4092,15,2920,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4093,24,3000,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4094,19,2080,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4095,1,3160,3000,27/11/2019,09/12/2019,NZONE04,PalletJack,NationalCase
4096,9,920,3000,28/11/2019,06/12/2019,NZONE04,PalletJack,NationalCase
4097,1,2840,3000,27/11/2019,09/12/2019,NZONE04,PalletJack,NationalCase
4098,1,1960,3000,27/11/2019,09/12/2019,NZONE04,PalletJack,NationalCase
4099,9,5280,5760,27/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
4100,11,5280,5760,21/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
4101,7,3840,5760,20/11/2019,26/11/2019,NZONE04,PalletJack,NationalCase
4102,11,5280,5760,27/11/2019,02/12/2019,NZONE04,PalletJack,NationalCase
4103,6,5760,5760,27/11/2019,09/12/2019,NZONE04,PalletJack,NationalCase
4104,6,5760,5760,27/11/2019,09/12/2019,NZONE04,PalletJack,NationalCase
4105,58,2320,4400,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
4106,79,3160,4400,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
4107,35,1400,4400,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
4108,93,3720,4400,25/11/2019,25/11/2019,NZONE04,PalletJack,NationalCase
4109,6,2960,3000,27/11/2019,09/12/2019,NZONE04,PalletJack,NationalCase
4110,110,4400,4400,28/11/2019,05/12/2019,NZONE04,PalletJack,NationalCase
